text,percent
" HDLGP, MLPRIO, RECONTRACDTM, MLDTO, MMWB, SUCIO, ARRASTRADO, ENGENDRO, GUSANO, PESTE, MIERD MALOLIE… ",1
Mi computadora no se prende mas y no puedo hacer el #10yearchallege,0
Parece una totona con un poder de convencimiento arrechisimo jajajaja,1
" Sobre todo a el lo afecta muchísimo esta situación, Mojonero!",0.725
 Uds de verdad que hablan más paja. Uds creen que la inteligencia cubana se va a joder a sí misma? O son ud… ,0.3
" :  Más jala bola y arrastrado no sepuede ser,aunque entre    (que…",0.85
" : Cállate esa boca, pajúo jahshs ",0.425
 feliz noche de verda que totona tan linda me gustaria conocerlos,0.625
Quiero volver a verte pato ,0.575
 Todos somos el negro de mierda de alguien,0.875
ustedes son muy jovenes pero hubo un tiempo en el fandom que me decian ari la de 13 y se tomaba cafe cagado con las popotudas de maia,0.075
"Mi profesionalidad está por encima de la afinidad que pueda tener con compañeras que voluntariamente han entrado en 1 concurso. No pienso cohibirme ni a dejar de hacer mi trabajo como siempre lo hago. No sería justo ni para los que me dan trabajo, ni para la audiencia, ni para mi ",0.075
¿Para qué sirve la OEA? ¿Vale la pena pertenecer a ella? ¿Por qué no hacer un frente común latinoamericano y caribeño y desenmascararla junto a su actual secretario general?,0
El 23 de Enero es un día decisivo para Venezuela.  Organizate y sal a la calle con tu grupo en respaldo a Guaido!,0
A policía identifica o secretario xeral da CIG e a un delegado da central en Alcoa durante a marcha que os traballadores/as da #Coruña están realizando dende o Ministerio de Industria até o edificio no que se vai celebra a reunión coa empresa ,0.075
Ni JJ Rendon ni ningún experto en campaña sucia detiene proyecto en PLD . Reelección es camino cerrado . Funcionarios reelecciónistas deben saber No estamos en 2015 . La pava ya No pone donde ponía . RD no acepta dictadura. Danilo termina 16 agosto 20 .,0
"A esta mujer hay que hacerle un monumento. Cada vez que necesito un artículo científico, ¡voilá!, ahí está ella con el artículo en medio segundo. De verdad, no os imagináis el tiempo que nos ahorra ",0
"    pobre pendejo,ponte a trabajar guevon en vez de andar de arguendera",0.8
"A esta mujer hay que hacerle un monumento. Cada vez que necesito un artículo científico, ¡voilá!, ahí está ella con el artículo en medio segundo. De verdad, no os imagináis el tiempo que nos ahorra ",0.025
 Esa totona,0.95
Fuerte como empanada de menta ,0
 Cada ves entiendo menos que cuando resuelvo exámenes de matemática ,0.025
igual yo me encariño al toque con la gente si estoy mas falta de amor,0
Como hacer tu propia Nutella ,0.025
"ESTE AÑO ES EL BUENO CARAJO Venimos mejor preparados y con más corazón, este año será campeón",0.3
"Usted puede visitar los destinos que quiera, goza de un trabajo estable, con muchas ventajas, piense en los millones de compatriotas que no ajustan ni la canasta básica, ¿pueden viajar? O será que el anuncio sólo va dirigido a políticos y empresarios.",0.05
¿Y si los hombres en lugar de opinar tanto sobre #SalvemosLas2Vidas dejamos de violar a las mujeres? Parecía más efectivo que encarcelar a las victimas que deciden no llevar a término un embarazo producto de una violación ,0.025
Choro intergaláctico trimardito ,0.95
"La matemática es simple, está eliminado, gana el Jueves y llega a 3 pero vs que tienen tres juegan Viernes y  no pueden perder ambos, ya es finalista #TorneoFOXSportsCol",0
"Marico en serio mi crush es burda de gafo y que nadie quiere tener una relación seria con el, y yo que?????? Maldita sabandijaaa parame bolaaas.",0.8
Todos agitando para ir al baile y yo toda hdp estoy ,0.85
" Qué bueno, ya se viene el #S10. Pregunta: para cuando el idioma español en #BixbyVoice?.",0
"Ésta felicidad no me la saca nadie!! Dos veces en un año, culo roto",0.575
"Hoy un señor me chiflo desde su carro en pleno centro y me ""elogió"" las piernas, acto seguido  ninguna persona lo vio feo a el, me voltearon a ver el short a mi.",0.3
"En alianza con ,  trae para ti el Diplomado en Derechos Humanos  pautado… ",0.025
 Inclina un poco la cabeza y verás que se te calló el cerebro gafo,0.55
 :  Porque sus empleados tratan tan mal a los clientes? El muchacho gafo que cobra en la taquilla del Marquez no…,0.725
 Este es  judío  de mierda,0.875
Argentina. Milagro Sala fue condenada a trece años de prisión: Otro capítulo de la persecución - Resumen Latinoamericano ,0.05
.......Y EL RESTO DE LA POBLACIÓN SOMOS UNOS POBRES GUEVONES  ?? ¿¿ HASTA CUANDO TANTA DISCRIMINACIÓN ??  presidente,0.625
"Pero coño de la madre, si apenas me estoy reponiendo de la última vez. ",0.625
"Una de las primeras grandes enseñanzas del Maestro César Luis Menotti. Anécdota pedagógica junto al Flaco, Juan Simón y Beckenbauer. ",0.05
 está tan asustado que el pelo se le está poniendo negro de nuevo.,0.025
"En minutos estaré en #APrimeraHora conversando sobre mi Reforma a la Ley de Reconciliación Nacional (5377), la cual tiene la primera lectura hoy en el Pleno del Congreso, por ",0.075
Voy a empezar a dar Uf a todo mmgvo q hable mal de Maria Corina... Xq si los demás hicieran algo para salir de esta mierda listo! Pero son una cuerda de webones todos becerriados q la critican sin base cuando HA SIDO LA ÚNICA q le ha cantado sus vergas al chavismo! PENDEJOS!!!,0.7
Gabriel Lozada un solo coñazo ,0.7
Asco tu programa amiga,0.55
"Deberia hacerme un twitter mas personal? 
Re al pedo igual jaja pero bueno",0.175
Necesito una empanada con una malta fría,0
"Completamente de acuerdo. No hay nada más efectivo y que genera el mínimo % de desgaste tanto físico como mental, que el trabajo en equipo. Y es aquí donde se aprecia el respeto del superior a su subalterno y viceversa.",0.075
"No jodan, te tardaste 24 horas en dar esta información , un copy-paste de jóvenes de secundaria tiene más trabajo de fondo, de menos buscaron en internet que copiar. ",0.025
" : ¡JAJAJAJAJAJA!
Llevo como 10 minutos riéndome como estúpido, 

 ",0.375
"Si a Cs ya se les vio el plumero, en Andalucía, calladitos con el PSOE y en Madrid dando el coñazo todo el día con sus leccioncitas de moral. Vaya tropa. Ahora, prefieren seguir pactando con los que roban a mansalva, en lugar de hablar con los que representan a 400.000 andaluces",0.125
 :  Idiota tu que por tu odio homosexual no admites que con Correa el IESS x primera vez en su historia se…,0.85
mas tonto y no nace el chaval,0.3
" La articulación de con es una experiencia positiva y clave en la atención a niños y niñas de Misión Ternura, aclara Ministra socialización de norma técnica para educadoras. ",0.075
" Eres una puta vergüenza, gordinflon mojonero! ",0.875
es necesario depilarse las cejas? pq la verdad que me da mucha paja,0.375
    Esto es una gran realidad    muc… ,0.075
"Zapatero a tus zapatos, dicho que describe a ciencia cierta lo que es para uno en el momento que sucede. Dedicarse a uno mismo y mantenerse al margen de lo que altere la felicidad propia, determinan su firmeza en el proceso.",0.075
Mi prima ya tiene novio mi familia me  dijo y aja usted cuando presenta el suyo? Jaja maldito maduro,0.55
 Eres rolo e mmgvo y punto .. Sea serio y mas naaaas,0.8
Come la empanada con tenedor y cuchillo jajaja que alguien le enseñe que se come con la mano! #CampanasEnLaNoche,0.075
MARICO ESTÁ PRECIOSOOOOOO ,0.55
Los malandros d los bancos  públicos y privados siguen jodiendo con el efectivo. Dan billetes pequeños y los grandes los bachaquean,0.075
JAJAJAJAJAJAJA ese mmgvo fue demasiado autóctono ,0.875
Maduro lo han dejado claro no hay cambio en Venezuela mientras él esté frente al gobierno. Pinta un país imaginario.,0.05
" : Cuando de verdad muestro interés o me encariño con alguien, me hacen mierda tan fácil.",0.075
"Estaba dormida, me entró una llamada, apague el teléfono, seguí durmiendo",0.025
"Gracias twitter por hacerme pasar de ""Callate la jeta"" ""pendejo"" ""alv"" a ""cerra el orto"" ""boludo"" ""ahre""",0.7
"las pymes se estan fundiendo xq no hay consumo, xq las tasas son una locura, xq mas del 60% del año trabajamos para pagar imp, que pagamos aun perdiendo fortunas, por los juicios laborales...  Somos productivos, hasta que el producto sale de nuestras fabricas.",0.075
      Una porquería menos... ¿Ramírez dónde andas malparido l… ,0.975
Mi ex es marico. Jajajajajaja ,0.7
Esa maldita gorda era Chavista una lastima que le den esta sorpresa a una csm que ayudo a la ruina del país y EL MAMAGUEBO que me diga que porque la incluyo a ella es un MALDITO CHAVISTA HIJODEPUTA sin cerebro.,0.85
"Estamos en proceso de construir un centro de administración de #TraficoSV.   Queremos renovar el sistema de semáforos, actualmente hay dos que no logran coordinarse y gestionar de mejor manera el tráfico",0.075
" Seguro salen los jalabolas de , ,  y  a decir que eso es en EEUU o Colombia.",0.625
El Polo Magnético de la tierra está cambiando a gran velocidad y nadie sabe por qué ,0.025
Estoy buscando arduamente trabajo como Educadora de Párvulos para Colegio. Si tiene algún dato o quiere ayudarme a dar RT se lo agradecería mucho,0.025
"¿Y acaso esta vieja de mierda inhumana es alguien que hay que andar demostrándole hueás? Porque veo que le piden que se retracte y puta, realmente, es NADIE. ",0.7
Un pendejo de veinti pico decirte que te la va a dar!!  Sepan que ustedes cogen bien despues de los 40!  Quizas nos hacemos las pendejas,0.7
"este señor alcalde del municipio independencia del estado miranda la verdad no quiere nada con cartanal, ya dieron las cajas del clap en varios sitio y aquí en caratanal ya tenemos un mes que nos dieron la caja del clap",0.125
Me criticas tanto pero igual eres una basura,0.75
" si tuvieras media teta afuera seguro te aceptarian el ""que gonorrea"" jejeje",0.55
 Ésto era lo que había pa todo el mundo. Así que vaya con ése cuento chino pa otro lado. Gafo ,0.3
"¡Fue un apasionante 1er día de #congresofuturo! Gracias a todos quienes nos acompañaron en el y vía internet.   Los esperamos mañana en una nueva jornada de conversación sobre tecnología, sociedad y todo eso que parecía ciencia ficción, pero que hoy es 100% ciencia. ",0.025
Origen de muchas palabras o frases que usa la comunidad,0.125
Es la retórica de la extrema izquierda la mentira mienten en todo yo tengo una amiga Rusa que vive en Málaga hace mucho y ella dice tengo a mi familia allí pero como vivo en España no he vivido en mi vida el comunismo solo es capitalismo para los políticos el pueblo pasa hambre ,0.075
"veo este video y se me caen las lágrimas, le quitaron toda esa felicidad en segundos, vamos a romper todo por vos compañera, que no te queden dudas  ",0
"Donald Trump: ""Pido al Congreso que apruebe leyes para prohibir el aborto tardío de niños que pueden sentir dolor en el vientre de la madre""",0
" le aseguraron el futuro de su familia ya coño le va a importar al venezolano,por eso esta haciendo el papel de títere lo que busca es q se retiren la ayuda internacional por eso el vacilon q carga de que es y no es el presidente, ya veran es otro mas d MUD",0.625
Proponemos:  1. Cancelar aprobación del dictamen Guardia Nal.  2. Nuevo dictamen q refunde el Sistema Nal de Seguridad Pública.  3. Crear plan de fortalecimiento de la Policía Federal con supervisión externa.  4. Asegurar la intervención militar excepcional en tareas policiales.,0.075
 Jajajajajajajajajja mardito ,0.8
 Jajajajajaj quiero ver esa comiquita ..! Todos corriendo,0
"Todo parece indicar que ese sector de la oposición que está coordinado por Falcón, Capriles, Rosales y Allup pretenden el fracaso de Guaidó para luego imponer la capitulación del diálogo.",0
"De dónde habrá salido semejante comemierda!!! No es un carga maletín, es un grandísimo jalabolas... Cállate cabron!!",0.8
"ASÍ ES SIN OFENDER NI NADA ..OÍSTE CHAVISTA TE ESTÁN ENGAÑANDO  .TE ESTÁN ENGAÑANDO AMIGO ,,,NO ME AGUANTO ,,MALDITO TE ESTÁN ENGAÑADO MALDITO CHAVISTA ANIMAL BRUTO DE LA VERGA .NO PENSÁIS ABRIR LOS OJOS MALDITO CHAVISTA CIEGO ..DISCULPEN PERO NO ME PUDE CONTENER",0.875
 Ponle casa... jajajajaja,0
"“Ahhhh ahora todas fueron abusadas” si pelotudo de mierda!!!! TODAS de alguna u otra forma, ENTENDES AHORA EL HARTAZGO O TE HAGO UN CROQUIS?!",0.7
"ah pichona...ni idea. No tengo tetas, y mi culo quedò en el recuerdo...",0.7
"Tuiteros chavista divulgando falsedades e inventando supuestos,se saben cerca del fin veremos acusaciones y demás artimañas para decepcionar al pueblo pero no van pal baile les quedan pocos días la democracia ya esta aquí encabezada por Guaido ",0.3
   Degenerado pedófilos  .Con los chicos No .. Espero que alguién yo me serí… ,0.9
"Y solo llevaba un billete de 20€ y no se puede pagar con él en el bus, si es que soy un desgraciado xD",0.375
"El galeronista Richard Gascón, desde Delta Amacuro, desagravia a Armando Reverón, el maestro de la luz, tras destrucción de su estatua en Sabana Grande #Caracas por el odio y el fascismo ¡#Venezuela y su #cultura se respetan! ",0.05
" : De los creadores de “si no te matan no es violacion” llega “si van a matarte, no te defiendas”...
HASTA EL COÑO YA!!! …",0.775
La policía detecta cómo la izquierda radical 'durmiente' se reorganiza para atacar a @vox_es,0.05
pude arreglar la computadora xdd ,0
"Mejor dicho, es un marico",0.7
"Re cualquiera la que están haciendo ya, se están yendo a la mierda las wachas‍️",0.5
SIGO RE SENSIBLE POR EL VIDEO Y VIENE MI HERMANA A ROMPER LAS PELOTAS. EU PERO TREMENDO VIDEAZO POR FAVOR CUANDO LO ESTABA VIENDO ENTENDÍ TODO OJALÁ LUKE NUNCA MÁS PASE POR UNA SITUACIÓN ASÍ LO AMO MUCHO NO QUIERO QUE NADA MALO LE PASE.,0.075
Marico Junior no ganó por cagón,0.625
"Esto es lo más estúpido que pudo hacer el "" APRA."" Esta tipa no representa a la mujer aprista, representa a todos los troles apristas en RRSS. Si Haya viviera, se volvería Morir pero de vergüenza. Gracias a estas cojudeces el APRA está muriendo compañeros! ",0.5
En mariquita sanches entre Rosa María sequeira y Alfredo v bonfiel existe un contenedor que sirve de foco de delincuencia podrían retirarlo,0.125
